Country,Year,Month,MonthStart,Region,DealerID,DealerName,DealerRating,MembershipTier,Channel,ProductCategory,UnitsSold,UnitPrice,GrossSales,DiscountRate,DiscountAmount,NetSales
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1042,Yorkshire Dealer 2,4,Standard,Retail,Grocery,451,8.4,3788.4,0.0271,102.48,3685.92
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1043,Yorkshire Dealer 3,2,Standard,Retail,Home & Garden,61,74.85,4565.85,0.0232,105.78,4460.07
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1043,Yorkshire Dealer 3,2,Standard,Retail,Clothing,105,34.08,3578.4,0.0413,147.61,3430.79
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1043,Yorkshire Dealer 3,2,Standard,Online,Sports,61,55.56,3389.16,0.0272,92.25,3296.91
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1043,Yorkshire Dealer 3,2,Standard,Retail,Beauty,140,17.29,2420.6,0.0109,26.34,2394.26
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1044,Yorkshire Dealer 4,4,Silver,Retail,Home & Garden,64,72.7,4652.8,0.1261,586.76,4066.04
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1044,Yorkshire Dealer 4,4,Silver,Retail,Clothing,115,31.23,3591.45,0.0505,181.25,3410.2
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1044,Yorkshire Dealer 4,4,Silver,Retail,Sports,62,54.96,3407.52,0.0363,123.81,3283.71
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1045,Yorkshire Dealer 5,3,Gold,Retail,Electronics,23,233.43,5368.89,0.0858,460.76,4908.13
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1045,Yorkshire Dealer 5,3,Gold,Online,Home & Garden,38,70.37,2674.06,0.0688,183.99,2490.07
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1045,Yorkshire Dealer 5,3,Gold,Online,Clothing,95,31.37,2980.15,0.0785,234.01,2746.14
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1045,Yorkshire Dealer 5,3,Gold,Online,Sports,67,52.59,3523.53,0.0513,180.68,3342.85
United Kingdom,2022,1,2022-01-01,Yorkshire and the Humber,D1045,Yorkshire Dealer 5,3,Gold,Online,Grocery,491,7.6,3731.6,0.0847,316.02,3415.58
United Kingdom,2022,1,2022-01-01,Scotland,D1046,Scotland Dealer 1,2,Gold,Retail,Electronics,18,209.26,3766.68,0.0661,248.89,3517.79
United Kingdom,2022,1,2022-01-01,Scotland,D1046,Scotland Dealer 1,2,Gold,Online,Clothing,68,30.84,2097.12,0.0675,141.61,1955.51
United Kingdom,2022,1,2022-01-01,Scotland,D1046,Scotland Dealer 1,2,Gold,Retail,Sports,111,59.1,6560.1,0.1222,801.56,5758.54
United Kingdom,2022,1,2022-01-01,Scotland,D1047,Scotland Dealer 2,3,Standard,Online,Electronics,22,218.76,4812.72,0.0064,30.97,4781.75
United Kingdom,2022,1,2022-01-01,Scotland,D1047,Scotland Dealer 2,3,Standard,Retail,Home & Garden,72,74.34,5352.48,0.0315,168.53,5183.95
United Kingdom,2022,1,2022-01-01,Scotland,D1047,Scotland Dealer 2,3,Standard,Online,Clothing,67,29.59,1982.53,0.0209,41.36,1941.17
United Kingdom,2022,1,2022-01-01,Scotland,D1047,Scotland Dealer 2,3,Standard,Retail,Grocery,426,8.71,3710.46,0.0097,35.83,3674.63
United Kingdom,2022,1,2022-01-01,Scotland,D1047,Scotland Dealer 2,3,Standard,Retail,Beauty,103,17.09,1760.27,0.026,45.81,1714.46
United Kingdom,2022,1,2022-01-01,Scotland,D1048,Scotland Dealer 3,3,Standard,Retail,Electronics,23,216.03,4968.69,0.0251,124.78,4843.91
United Kingdom,2022,1,2022-01-01,Scotland,D1048,Scotland Dealer 3,3,Standard,Retail,Clothing,110,31.97,3516.7,0.0125,43.9,3472.8
United Kingdom,2022,1,2022-01-01,Scotland,D1048,Scotland Dealer 3,3,Standard,Online,Sports,84,58.43,4908.12,0.0133,65.37,4842.75
United Kingdom,2022,1,2022-01-01,Scotland,D1048,Scotland Dealer 3,3,Standard,Retail,Beauty,146,18.51,2702.46,0.0266,71.79,2630.67
United Kingdom,2022,1,2022-01-01,Scotland,D1049,Scotland Dealer 4,4,Gold,Retail,Home & Garden,45,70.09,3154.05,0.0892,281.45,2872.6
United Kingdom,2022,1,2022-01-01,Scotland,D1049,Scotland Dealer 4,4,Gold,Wholesale,Sports,62,51.98,3222.76,0.0845,272.48,2950.28
United Kingdom,2022,1,2022-01-01,Scotland,D1049,Scotland Dealer 4,4,Gold,Retail,Grocery,544,8.01,4357.44,0.1123,489.47,3867.97
United Kingdom,2022,1,2022-01-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Retail,Electronics,30,223.04,6691.2,0.0973,651.2,6040.0
United Kingdom,2022,1,2022-01-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Retail,Home & Garden,63,71.4,4498.2,0.1064,478.66,4019.54
United Kingdom,2022,1,2022-01-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Online,Clothing,75,32.1,2407.5,0.0962,231.57,2175.93
United Kingdom,2022,1,2022-01-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Retail,Sports,73,58.34,4258.82,0.0799,340.43,3918.39
United Kingdom,2022,1,2022-01-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Retail,Grocery,324,7.8,2527.2,0.1044,263.94,2263.26
United Kingdom,2022,1,2022-01-01,Scotland,D1050,Scotland Dealer 5,5,Gold,Wholesale,Beauty,97,14.64,1420.08,0.0757,107.53,1312.55
United Kingdom,2022,1,2022-01-01,Wales,D1051,Wales Dealer 1,5,Gold,Retail,Home & Garden,98,72.11,7066.78,0.0893,631.25,6435.53
United Kingdom,2022,1,2022-01-01,Wales,D1051,Wales Dealer 1,5,Gold,Online,Sports,80,55.97,4477.6,0.0915,409.89,4067.71
United Kingdom,2022,1,2022-01-01,Wales,D1051,Wales Dealer 1,5,Gold,Retail,Grocery,405,7.32,2964.6,0.0953,282.48,2682.12
United Kingdom,2022,1,2022-01-01,Wales,D1051,Wales Dealer 1,5,Gold,Retail,Beauty,119,16.58,1973.02,0.0773,152.45,1820.57
United Kingdom,2022,1,2022-01-01,Wales,D1052,Wales Dealer 2,4,Gold,Online,Electronics,23,235.66,5420.18,0.0936,507.29,4912.89
United Kingdom,2022,1,2022-01-01,Wales,D1052,Wales Dealer 2,4,Gold,Retail,Home & Garden,58,71.69,4158.02,0.0874,363.45,3794.57
United Kingdom,2022,1,2022-01-01,Wales,D1052,Wales Dealer 2,4,Gold,Retail,Clothing,108,31.38,3389.04,0.0913,309.57,3079.47
United Kingdom,2022,1,2022-01-01,Wales,D1052,Wales Dealer 2,4,Gold,Online,Sports,49,55.28,2708.72,0.1175,318.28,2390.44
United Kingdom,2022,1,2022-01-01,Wales,D1052,Wales Dealer 2,4,Gold,Retail,Grocery,363,7.91,2871.33,0.0643,184.69,2686.64
United Kingdom,2022,1,2022-01-01,Wales,D1052,Wales Dealer 2,4,Gold,Retail,Beauty,116,18.6,2157.6,0.0792,170.94,1986.66
United Kingdom,2022,1,2022-01-01,Wales,D1053,Wales Dealer 3,3,Standard,Retail,Electronics,30,210.25,6307.5,0.0227,143.1,6164.4
United Kingdom,2022,1,2022-01-01,Wales,D1053,Wales Dealer 3,3,Standard,Retail,Sports,76,53.07,4033.32,0.0014,5.73,4027.59
United Kingdom,2022,1,2022-01-01,Wales,D1053,Wales Dealer 3,3,Standard,Online,Grocery,401,7.9,3167.9,0.0139,43.88,3124.02
United Kingdom,2022,1,2022-01-01,Wales,D1053,Wales Dealer 3,3,Standard,Retail,Beauty,94,18.98,1784.12,0.0151,26.92,1757.2
United Kingdom,2022,1,2022-01-01,Wales,D1054,Wales Dealer 4,3,Standard,Online,Electronics,42,228.28,9587.76,0.0027,25.51,9562.25
United Kingdom,2022,1,2022-01-01,Wales,D1054,Wales Dealer 4,3,Standard,Wholesale,Home & Garden,46,66.43,3055.78,0.0126,38.36,3017.42
United Kingdom,2022,1,2022-01-01,Wales,D1054,Wales Dealer 4,3,Standard,Online,Clothing,110,27.85,3063.5,0.0273,83.71,2979.79
United Kingdom,2022,1,2022-01-01,Wales,D1054,Wales Dealer 4,3,Standard,Online,Sports,92,53.22,4896.24,0.0091,44.33,4851.91
United Kingdom,2022,1,2022-01-01,Wales,D1055,Wales Dealer 5,1,Gold,Retail,Electronics,27,199.81,5394.87,0.0817,440.83,4954.04
United Kingdom,2022,1,2022-01-01,Wales,D1055,Wales Dealer 5,1,Gold,Retail,Home & Garden,41,70.05,2872.05,0.0657,188.69,2683.36
United Kingdom,2022,1,2022-01-01,Wales,D1055,Wales Dealer 5,1,Gold,Online,Clothing,60,28.36,1701.6,0.0827,140.76,1560.84
United Kingdom,2022,1,2022-01-01,Wales,D1055,Wales Dealer 5,1,Gold,Online,Sports,40,55.57,2222.8,0.0741,164.69,2058.11
United Kingdom,2022,1,2022-01-01,Wales,D1055,Wales Dealer 5,1,Gold,Online,Grocery,520,7.13,3707.6,0.0665,246.37,3461.23
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Online,Electronics,26,214.44,5575.44,0.0295,164.35,5411.09
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Online,Home & Garden,51,74.43,3795.93,0.03,113.91,3682.02
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Retail,Clothing,88,28.38,2497.44,0.0325,81.11,2416.33
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Retail,Sports,71,60.14,4269.94,0.0746,318.47,3951.47
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Online,Electronics,30,197.4,5922.0,0.0364,215.69,5706.31
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Online,Home & Garden,70,70.24,4916.8,0.0246,121.08,4795.72
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Retail,Clothing,109,35.71,3892.39,0.0346,134.55,3757.84
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Retail,Beauty,183,18.98,3473.34,0.072,249.92,3223.42
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Online,Electronics,33,214.14,7066.62,0.08,565.58,6501.04
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Online,Home & Garden,63,69.34,4368.42,0.0241,105.15,4263.27
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Wholesale,Clothing,90,29.7,2673.0,0.0251,67.17,2605.83
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Online,Grocery,467,8.11,3787.37,0.0318,120.53,3666.84
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Retail,Beauty,78,16.19,1262.82,0.0037,4.64,1258.18
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Wholesale,Home & Garden,52,59.97,3118.44,0.0521,162.57,2955.87
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Retail,Clothing,91,28.97,2636.27,0.0424,111.71,2524.56
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Wholesale,Sports,80,50.62,4049.6,0.03,121.33,3928.27
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Online,Grocery,316,6.66,2104.56,0.0518,109.1,1995.46
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Online,Beauty,98,17.7,1734.6,0.0551,95.5,1639.1
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1060,Northern Dealer 5,5,Platinum,Retail,Electronics,36,212.36,7644.96,0.1259,962.56,6682.4
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1060,Northern Dealer 5,5,Platinum,Online,Home & Garden,62,70.95,4398.9,0.1316,578.68,3820.22
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1060,Northern Dealer 5,5,Platinum,Retail,Clothing,123,29.38,3613.74,0.1218,440.18,3173.56
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1060,Northern Dealer 5,5,Platinum,Wholesale,Sports,61,52.3,3190.3,0.129,411.45,2778.85
United Kingdom,2022,1,2022-01-01,Northern Ireland,D1060,Northern Dealer 5,5,Platinum,Online,Grocery,451,8.22,3707.22,0.1424,527.76,3179.46
United Kingdom,2022,2,2022-02-01,London,D1001,London Dealer 1,3,Standard,Retail,Electronics,25,213.26,5331.5,0.0188,99.97,5231.53
United Kingdom,2022,2,2022-02-01,London,D1001,London Dealer 1,3,Standard,Retail,Home & Garden,74,78.15,5783.1,0.0168,97.15,5685.95
United Kingdom,2022,2,2022-02-01,London,D1001,London Dealer 1,3,Standard,Online,Sports,67,51.52,3451.84,0.0282,97.27,3354.57
United Kingdom,2022,2,2022-02-01,London,D1001,London Dealer 1,3,Standard,Retail,Grocery,415,7.64,3170.6,0.0764,242.18,2928.42
United Kingdom,2022,2,2022-02-01,London,D1002,London Dealer 2,4,Standard,Retail,Electronics,20,197.69,3953.8,0.0329,130.02,3823.78
United Kingdom,2022,2,2022-02-01,London,D1002,London Dealer 2,4,Standard,Retail,Clothing,63,31.08,1958.04,0.0407,79.6,1878.44
United Kingdom,2022,2,2022-02-01,London,D1002,London Dealer 2,4,Standard,Retail,Sports,57,52.65,3001.05,0.0115,34.41,2966.64
United Kingdom,2022,2,2022-02-01,London,D1002,London Dealer 2,4,Standard,Online,Beauty,182,20.74,3774.68,0.0434,163.73,3610.95
United Kingdom,2022,2,2022-02-01,London,D1003,London Dealer 3,4,Standard,Online,Electronics,26,188.92,4911.92,0.0329,161.55,4750.37
United Kingdom,2022,2,2022-02-01,London,D1003,London Dealer 3,4,Standard,Retail,Clothing,89,31.77,2827.53,0.0206,58.17,2769.36
United Kingdom,2022,2,2022-02-01,London,D1003,London Dealer 3,4,Standard,Online,Sports,92,57.71,5309.32,0.0163,86.74,5222.58
United Kingdom,2022,2,2022-02-01,London,D1003,London Dealer 3,4,Standard,Wholesale,Grocery,493,7.53,3712.29,0.0256,95.06,3617.23
United Kingdom,2022,2,2022-02-01,London,D1003,London Dealer 3,4,Standard,Online,Beauty,188,18.38,3455.44,0.0256,88.54,3366.9
United Kingdom,2022,2,2022-02-01,London,D1004,London Dealer 4,4,Silver,Retail,Electronics,39,191.35,7462.65,0.0478,356.77,7105.88
United Kingdom,2022,2,2022-02-01,London,D1004,London Dealer 4,4,Silver,Wholesale,Home & Garden,54,67.17,3627.18,0.0707,256.38,3370.8
United Kingdom,2022,2,2022-02-01,London,D1004,London Dealer 4,4,Silver,Wholesale,Clothing,66,27.16,1792.56,0.059,105.81,1686.75
United Kingdom,2022,2,2022-02-01,London,D1004,London Dealer 4,4,Silver,Retail,Sports,81,57.09,4624.29,0.0612,283.17,4341.12
United Kingdom,2022,2,2022-02-01,London,D1004,London Dealer 4,4,Silver,Retail,Grocery,576,7.67,4417.92,0.0682,301.17,4116.75
United Kingdom,2022,2,2022-02-01,London,D1004,London Dealer 4,4,Silver,Wholesale,Beauty,154,16.86,2596.44,0.0655,170.01,2426.43
United Kingdom,2022,2,2022-02-01,London,D1005,London Dealer 5,3,Standard,Online,Clothing,63,30.02,1891.26,0.0327,61.84,1829.42
United Kingdom,2022,2,2022-02-01,London,D1005,London Dealer 5,3,Standard,Online,Sports,78,54.16,4224.48,0.0576,243.36,3981.12
United Kingdom,2022,2,2022-02-01,London,D1005,London Dealer 5,3,Standard,Wholesale,Grocery,455,7.2,3276.0,0.0262,85.67,3190.33
United Kingdom,2022,2,2022-02-01,London,D1005,London Dealer 5,3,Standard,Retail,Beauty,126,17.78,2240.28,0.0158,35.34,2204.94
United Kingdom,2022,2,2022-02-01,South East,D1006,South Dealer 1,3,Standard,Online,Sports,100,53.61,5361.0,0.0275,147.22,5213.78
United Kingdom,2022,2,2022-02-01,South East,D1006,South Dealer 1,3,Standard,Online,Grocery,322,7.08,2279.76,0.0369,84.1,2195.66
United Kingdom,2022,2,2022-02-01,South East,D1007,South Dealer 2,2,Standard,Online,Home & Garden,52,67.01,3484.52,0.0671,233.94,3250.58
United Kingdom,2022,2,2022-02-01,South East,D1007,South Dealer 2,2,Standard,Retail,Clothing,95,31.52,2994.4,0.0221,66.17,2928.23
United Kingdom,2022,2,2022-02-01,South East,D1007,South Dealer 2,2,Standard,Online,Sports,67,53.2,3564.4,0.0192,68.53,3495.87
United Kingdom,2022,2,2022-02-01,South East,D1007,South Dealer 2,2,Standard,Retail,Grocery,338,8.28,2798.64,0.0,0.0,2798.64
United Kingdom,2022,2,2022-02-01,South East,D1007,South Dealer 2,2,Standard,Online,Beauty,126,20.21,2546.46,0.0232,59.09,2487.37
United Kingdom,2022,2,2022-02-01,South East,D1008,South Dealer 3,4,Standard,Retail,Clothing,96,33.8,3244.8,0.0078,25.31,3219.49
United Kingdom,2022,2,2022-02-01,South East,D1008,South Dealer 3,4,Standard,Online,Sports,54,57.45,3102.3,0.0261,80.82,3021.48
United Kingdom,2022,2,2022-02-01,South East,D1009,South Dealer 4,3,Silver,Online,Electronics,28,181.17,5072.76,0.0516,261.6,4811.16
United Kingdom,2022,2,2022-02-01,South East,D1009,South Dealer 4,3,Silver,Online,Home & Garden,60,70.6,4236.0,0.0568,240.46,3995.54
United Kingdom,2022,2,2022-02-01,South East,D1010,South Dealer 5,3,Standard,Wholesale,Electronics,22,165.61,3643.42,0.0193,70.14,3573.28
United Kingdom,2022,2,2022-02-01,South East,D1010,South Dealer 5,3,Standard,Online,Home & Garden,61,71.91,4386.51,0.0245,107.68,4278.83
United Kingdom,2022,2,2022-02-01,South East,D1010,South Dealer 5,3,Standard,Online,Sports,63,57.81,3642.03,0.0242,88.17,3553.86
United Kingdom,2022,2,2022-02-01,South East,D1010,South Dealer 5,3,Standard,Wholesale,Grocery,448,7.03,3149.44,0.0114,35.82,3113.62
United Kingdom,2022,2,2022-02-01,South East,D1010,South Dealer 5,3,Standard,Online,Beauty,170,20.21,3435.7,0.0526,180.76,3254.94
United Kingdom,2022,2,2022-02-01,South West,D1011,South Dealer 1,3,Silver,Retail,Electronics,43,205.17,8822.31,0.0372,328.18,8494.13
United Kingdom,2022,2,2022-02-01,South West,D1011,South Dealer 1,3,Silver,Retail,Home & Garden,51,72.7,3707.7,0.0439,162.61,3545.09
United Kingdom,2022,2,2022-02-01,South West,D1011,South Dealer 1,3,Silver,Online,Beauty,142,19.5,2769.0,0.0634,175.43,2593.57
United Kingdom,2022,2,2022-02-01,South West,D1012,South Dealer 2,4,Silver,Retail,Electronics,31,200.67,6220.77,0.0554,344.44,5876.33
United Kingdom,2022,2,2022-02-01,South West,D1012,South Dealer 2,4,Silver,Online,Home & Garden,50,73.16,3658.0,0.0443,162.17,3495.83
United Kingdom,2022,2,2022-02-01,South West,D1012,South Dealer 2,4,Silver,Online,Clothing,83,32.99,2738.17,0.0646,176.76,2561.41
United Kingdom,2022,2,2022-02-01,South West,D1012,South Dealer 2,4,Silver,Online,Sports,55,61.88,3403.4,0.0452,153.92,3249.48
United Kingdom,2022,2,2022-02-01,South West,D1012,South Dealer 2,4,Silver,Wholesale,Grocery,450,7.45,3352.5,0.0557,186.63,3165.87
United Kingdom,2022,2,2022-02-01,South West,D1012,South Dealer 2,4,Silver,Online,Beauty,102,20.67,2108.34,0.0549,115.67,1992.67
United Kingdom,2022,2,2022-02-01,South West,D1013,South Dealer 3,4,Silver,Retail,Clothing,103,34.6,3563.8,0.0604,215.25,3348.55
United Kingdom,2022,2,2022-02-01,South West,D1013,South Dealer 3,4,Silver,Wholesale,Sports,84,51.11,4293.24,0.0526,225.73,4067.51
United Kingdom,2022,2,2022-02-01,South West,D1013,South Dealer 3,4,Silver,Online,Grocery,469,7.26,3404.94,0.0437,148.75,3256.19
United Kingdom,2022,2,2022-02-01,South West,D1014,South Dealer 4,3,Standard,Online,Electronics,28,214.83,6015.24,0.0125,75.02,5940.22
United Kingdom,2022,2,2022-02-01,South West,D1014,South Dealer 4,3,Standard,Online,Grocery,428,8.23,3522.44,0.0176,62.1,3460.34
United Kingdom,2022,2,2022-02-01,South West,D1014,South Dealer 4,3,Standard,Online,Beauty,121,19.05,2305.05,0.0,0.0,2305.05
United Kingdom,2022,2,2022-02-01,South West,D1015,South Dealer 5,3,Standard,Retail,Electronics,34,219.23,7453.82,0.0099,74.05,7379.77
United Kingdom,2022,2,2022-02-01,South West,D1015,South Dealer 5,3,Standard,Online,Beauty,95,20.83,1978.85,0.0001,0.28,1978.57
United Kingdom,2022,2,2022-02-01,East of England,D1016,East Dealer 1,4,Standard,Online,Home & Garden,48,74.18,3560.64,0.0373,132.9,3427.74
United Kingdom,2022,2,2022-02-01,East of England,D1016,East Dealer 1,4,Standard,Online,Sports,66,56.72,3743.52,0.0334,125.16,3618.36
United Kingdom,2022,2,2022-02-01,East of England,D1016,East Dealer 1,4,Standard,Online,Grocery,337,8.06,2716.22,0.0658,178.76,2537.46
United Kingdom,2022,2,2022-02-01,East of England,D1016,East Dealer 1,4,Standard,Online,Beauty,155,19.41,3008.55,0.0066,19.9,2988.65
United Kingdom,2022,2,2022-02-01,East of England,D1017,East Dealer 2,3,Silver,Online,Electronics,16,194.86,3117.76,0.0521,162.42,2955.34
United Kingdom,2022,2,2022-02-01,East of England,D1017,East Dealer 2,3,Silver,Retail,Home & Garden,71,75.25,5342.75,0.0656,350.27,4992.48
United Kingdom,2022,2,2022-02-01,East of England,D1017,East Dealer 2,3,Silver,Online,Clothing,105,30.32,3183.6,0.0506,160.98,3022.62
United Kingdom,2022,2,2022-02-01,East of England,D1017,East Dealer 2,3,Silver,Wholesale,Sports,89,48.69,4333.41,0.0503,218.07,4115.34
United Kingdom,2022,2,2022-02-01,East of England,D1017,East Dealer 2,3,Silver,Wholesale,Beauty,173,16.7,2889.1,0.0671,193.84,2695.26
United Kingdom,2022,2,2022-02-01,East of England,D1018,East Dealer 3,3,Silver,Online,Home & Garden,44,75.97,3342.68,0.049,163.81,3178.87
United Kingdom,2022,2,2022-02-01,East of England,D1018,East Dealer 3,3,Silver,Online,Clothing,78,30.23,2357.94,0.0247,58.25,2299.69
United Kingdom,2022,2,2022-02-01,East of England,D1018,East Dealer 3,3,Silver,Retail,Sports,103,58.63,6038.89,0.0425,256.73,5782.16
United Kingdom,2022,2,2022-02-01,East of England,D1018,East Dealer 3,3,Silver,Wholesale,Grocery,406,7.18,2915.08,0.0443,129.1,2785.98
United Kingdom,2022,2,2022-02-01,East of England,D1018,East Dealer 3,3,Silver,Retail,Beauty,190,19.31,3668.9,0.046,168.94,3499.96
United Kingdom,2022,2,2022-02-01,East of England,D1019,East Dealer 4,3,Standard,Online,Electronics,24,205.88,4941.12,0.0142,70.21,4870.91
United Kingdom,2022,2,2022-02-01,East of England,D1019,East Dealer 4,3,Standard,Online,Home & Garden,58,69.24,4015.92,0.0351,140.82,3875.1
United Kingdom,2022,2,2022-02-01,East of England,D1019,East Dealer 4,3,Standard,Online,Clothing,112,33.14,3711.68,0.0164,60.95,3650.73
United Kingdom,2022,2,2022-02-01,East of England,D1019,East Dealer 4,3,Standard,Online,Sports,74,59.68,4416.32,0.0024,10.57,4405.75
United Kingdom,2022,2,2022-02-01,East of England,D1020,East Dealer 5,4,Silver,Online,Electronics,24,203.12,4874.88,0.0442,215.38,4659.5
United Kingdom,2022,2,2022-02-01,East of England,D1020,East Dealer 5,4,Silver,Online,Home & Garden,60,69.2,4152.0,0.0623,258.84,3893.16
United Kingdom,2022,2,2022-02-01,East of England,D1020,East Dealer 5,4,Silver,Online,Clothing,77,30.63,2358.51,0.0681,160.57,2197.94
United Kingdom,2022,2,2022-02-01,East of England,D1020,East Dealer 5,4,Silver,Retail,Sports,100,59.67,5967.0,0.053,316.01,5650.99
